C7AB  29 80     AND #$80                        A:10 X:FF Y:00 P:24 SP:FF CYC:276 SL:247
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:282 SL:247
C7A8  AD 02 20  LDA $2002 = FF                  A:00 X:FF Y:00 P:26 SP:FF CYC:291 SL:247
C7AB  29 80     AND #$80                        A:10 X:FF Y:00 P:24 SP:FF CYC:303 SL:247
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:309 SL:247
C7A8  AD 02 20  LDA $2002 = FF                  A:00 X:FF Y:00 P:26 SP:FF CYC:318 SL:247
C7AB  29 80     AND #$80                        A:10 X:FF Y:00 P:24 SP:FF CYC:330 SL:247
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:336 SL:247
C7A8  AD 02 20  LDA $2002 = FF                  A:00 X:FF Y:00 P:26 SP:FF CYC:  4 SL:248
C7AB  29 80     AND #$80                        A:10 X:FF Y:00 P:24 SP:FF CYC: 16 SL:248
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC: 22 SL:248
C7A8  AD 02 20  LDA $2002 = FF                  A:00 X:FF Y:00 P:26 SP:FF CYC: 31 SL:248
C7AB  29 80     AND #$80                        A:10 X:FF Y:00 P:24 SP:FF CYC: 43 SL:248
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC: 49 SL:248
C7A8  AD 02 20  LDA $2002 = FF                  A:00 X:FF Y:00 P:26 SP:FF CYC: 58 SL:248
C7AB  29 80     AND #$80                        A:10 X:FF Y:00 P:24 SP:FF CYC: 70 SL:248
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC: 76 SL:248
C7A8  AD 02 20  LDA $2002 = FF                  A:00 X:FF Y:00 P:26 SP:FF CYC: 85 SL:248
C7AB  29 80     AND #$80                        A:10 X:FF Y:00 P:24 SP:FF CYC: 97 SL:248
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:103 SL:248
C7A8  AD 02 20  LDA $2002 = FF                  A:00 X:FF Y:00 P:26 SP:FF CYC:112 SL:248
C7AB  29 80     AND #$80                        A:10 X:FF Y:00 P:24 SP:FF CYC:124 SL:248
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:130 SL:248
C7A8  AD 02 20  LDA $2002 = FF                  A:00 X:FF Y:00 P:26 SP:FF CYC:139 SL:248
C7AB  29 80     AND #$80                        A:10 X:FF Y:00 P:24 SP:FF CYC:151 SL:248
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:157 SL:248
C7A8  AD 02 20  LDA $2002 = FF                  A:00 X:FF Y:00 P:26 SP:FF CYC:166 SL:248
C7AB  29 80     AND #$80                        A:10 X:FF Y:00 P:24 SP:FF CYC:178 SL:248
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:184 SL:248
C7A8  AD 02 20  LDA $2002 = FF                  A:00 X:FF Y:00 P:26 SP:FF CYC:193 SL:248
C7AB  29 80     AND #$80                        A:10 X:FF Y:00 P:24 SP:FF CYC:205 SL:248
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:211 SL:248
C7A8  AD 02 20  LDA $2002 = FF                  A:00 X:FF Y:00 P:26 SP:FF CYC:220 SL:248
C7AB  29 80     AND #$80                        A:10 X:FF Y:00 P:24 SP:FF CYC:232 SL:248
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:238 SL:248
C7A8  AD 02 20  LDA $2002 = FF                  A:00 X:FF Y:00 P:26 SP:FF CYC:247 SL:248
C7AB  29 80     AND #$80                        A:10 X:FF Y:00 P:24 SP:FF CYC:259 SL:248
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:265 SL:248
C7A8  AD 02 20  LDA $2002 = FF                  A:00 X:FF Y:00 P:26 SP:FF CYC:274 SL:248
C7AB  29 80     AND #$80                        A:10 X:FF Y:00 P:24 SP:FF CYC:286 SL:248
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:292 SL:248
C7A8  AD 02 20  LDA $2002 = FF                  A:00 X:FF Y:00 P:26 SP:FF CYC:301 SL:248
C7AB  29 80     AND #$80                        A:10 X:FF Y:00 P:24 SP:FF CYC:313 SL:248
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:319 SL:248
C7A8  AD 02 20  LDA $2002 = FF                  A:00 X:FF Y:00 P:26 SP:FF CYC:328 SL:248
C7AB  29 80     AND #$80                        A:10 X:FF Y:00 P:24 SP:FF CYC:340 SL:248
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:  5 SL:249
C7A8  AD 02 20  LDA $2002 = FF                  A:00 X:FF Y:00 P:26 SP:FF CYC: 14 SL:249
C7AB  29 80     AND #$80                        A:10 X:FF Y:00 P:24 SP:FF CYC: 26 SL:249
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC: 32 SL:249
C7A8  AD 02 20  LDA $2002 = FF                  A:00 X:FF Y:00 P:26 SP:FF CYC: 41 SL:249
C7AB  29 80     AND #$80                        A:10 X:FF Y:00 P:24 SP:FF CYC: 53 SL:249
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC: 59 SL:249
C7A8  AD 02 20  LDA $2002 = FF                  A:00 X:FF Y:00 P:26 SP:FF CYC: 68 SL:249
C7AB  29 80     AND #$80                        A:10 X:FF Y:00 P:24 SP:FF CYC: 80 SL:249
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC: 86 SL:249
C7A8  AD 02 20  LDA $2002 = FF                  A:00 X:FF Y:00 P:26 SP:FF CYC: 95 SL:249
C7AB  29 80     AND #$80                        A:10 X:FF Y:00 P:24 SP:FF CYC:107 SL:249
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:113 SL:249
C7A8  AD 02 20  LDA $2002 = FF                  A:00 X:FF Y:00 P:26 SP:FF CYC:122 SL:249
C7AB  29 80     AND #$80                        A:10 X:FF Y:00 P:24 SP:FF CYC:134 SL:249
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:140 SL:249
C7A8  AD 02 20  LDA $2002 = FF                  A:00 X:FF Y:00 P:26 SP:FF CYC:149 SL:249
C7AB  29 80     AND #$80                        A:10 X:FF Y:00 P:24 SP:FF CYC:161 SL:249
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:167 SL:249
C7A8  AD 02 20  LDA $2002 = FF                  A:00 X:FF Y:00 P:26 SP:FF CYC:176 SL:249
C7AB  29 80     AND #$80                        A:10 X:FF Y:00 P:24 SP:FF CYC:188 SL:249
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:194 SL:249
C7A8  AD 02 20  LDA $2002 = FF                  A:00 X:FF Y:00 P:26 SP:FF CYC:203 SL:249
C7AB  29 80     AND #$80                        A:10 X:FF Y:00 P:24 SP:FF CYC:215 SL:249
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:221 SL:249
C7A8  AD 02 20  LDA $2002 = FF                  A:00 X:FF Y:00 P:26 SP:FF CYC:230 SL:249
C7AB  29 80     AND #$80                        A:10 X:FF Y:00 P:24 SP:FF CYC:242 SL:249
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:248 SL:249
C7A8  AD 02 20  LDA $2002 = FF                  A:00 X:FF Y:00 P:26 SP:FF CYC:257 SL:249
C7AB  29 80     AND #$80                        A:10 X:FF Y:00 P:24 SP:FF CYC:269 SL:249
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:275 SL:249
C7A8  AD 02 20  LDA $2002 = FF                  A:00 X:FF Y:00 P:26 SP:FF CYC:284 SL:249
C7AB  29 80     AND #$80                        A:10 X:FF Y:00 P:24 SP:FF CYC:296 SL:249
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:302 SL:249
C7A8  AD 02 20  LDA $2002 = FF                  A:00 X:FF Y:00 P:26 SP:FF CYC:311 SL:249
C7AB  29 80     AND #$80                        A:10 X:FF Y:00 P:24 SP:FF CYC:323 SL:249
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:329 SL:249
C7A8  AD 02 20  LDA $2002 = FF                  A:00 X:FF Y:00 P:26 SP:FF CYC:338 SL:249
C7AB  29 80     AND #$80                        A:10 X:FF Y:00 P:24 SP:FF CYC:  9 SL:250
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC: 15 SL:250
C7A8  AD 02 20  LDA $2002 = FF                  A:00 X:FF Y:00 P:26 SP:FF CYC: 24 SL:250
C7AB  29 80     AND #$80                        A:10 X:FF Y:00 P:24 SP:FF CYC: 36 SL:250
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC: 42 SL:250
C7A8  AD 02 20  LDA $2002 = FF                  A:00 X:FF Y:00 P:26 SP:FF CYC: 51 SL:250
C7AB  29 80     AND #$80                        A:10 X:FF Y:00 P:24 SP:FF CYC: 63 SL:250
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC: 69 SL:250
C7A8  AD 02 20  LDA $2002 = FF                  A:00 X:FF Y:00 P:26 SP:FF CYC: 78 SL:250
C7AB  29 80     AND #$80                        A:10 X:FF Y:00 P:24 SP:FF CYC: 90 SL:250
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC: 96 SL:250
C7A8  AD 02 20  LDA $2002 = FF                  A:00 X:FF Y:00 P:26 SP:FF CYC:105 SL:250
C7AB  29 80     AND #$80                        A:10 X:FF Y:00 P:24 SP:FF CYC:117 SL:250
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:123 SL:250
C7A8  AD 02 20  LDA $2002 = FF                  A:00 X:FF Y:00 P:26 SP:FF CYC:132 SL:250
C7AB  29 80     AND #$80                        A:10 X:FF Y:00 P:24 SP:FF CYC:144 SL:250
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:150 SL:250
C7A8  AD 02 20  LDA $2002 = FF                  A:00 X:FF Y:00 P:26 SP:FF CYC:159 SL:250
C7AB  29 80     AND #$80                        A:10 X:FF Y:00 P:24 SP:FF CYC:171 SL:250
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:177 SL:250
C7A8  AD 02 20  LDA $2002 = FF                  A:00 X:FF Y:00 P:26 SP:FF CYC:186 SL:250
C7AB  29 80     AND #$80                        A:10 X:FF Y:00 P:24 SP:FF CYC:198 SL:250
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:204 SL:250
C7A8  AD 02 20  LDA $2002 = FF                  A:00 X:FF Y:00 P:26 SP:FF CYC:213 SL:250
C7AB  29 80     AND #$80                        A:10 X:FF Y:00 P:24 SP:FF CYC:225 SL:250
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:231 SL:250
C7A8  AD 02 20  LDA $2002 = FF                  A:00 X:FF Y:00 P:26 SP:FF CYC:240 SL:250
C7AB  29 80     AND #$80                        A:10 X:FF Y:00 P:24 SP:FF CYC:252 SL:250
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:258 SL:250
C7A8  AD 02 20  LDA $2002 = FF                  A:00 X:FF Y:00 P:26 SP:FF CYC:267 SL:250
C7AB  29 80     AND #$80                        A:10 X:FF Y:00 P:24 SP:FF CYC:279 SL:250
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:285 SL:250
C7A8  AD 02 20  LDA $2002 = FF                  A:00 X:FF Y:00 P:26 SP:FF CYC:294 SL:250
C7AB  29 80     AND #$80                        A:10 X:FF Y:00 P:24 SP:FF CYC:306 SL:250
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:312 SL:250
C7A8  AD 02 20  LDA $2002 = FF                  A:00 X:FF Y:00 P:26 SP:FF CYC:321 SL:250
C7AB  29 80     AND #$80                        A:10 X:FF Y:00 P:24 SP:FF CYC:333 SL:250
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:339 SL:250
C7A8  AD 02 20  LDA $2002 = FF                  A:00 X:FF Y:00 P:26 SP:FF CYC:  7 SL:251
C7AB  29 80     AND #$80                        A:10 X:FF Y:00 P:24 SP:FF CYC: 19 SL:251
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC: 25 SL:251
C7A8  AD 02 20  LDA $2002 = FF                  A:00 X:FF Y:00 P:26 SP:FF CYC: 34 SL:251
C7AB  29 80     AND #$80                        A:10 X:FF Y:00 P:24 SP:FF CYC: 46 SL:251
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC: 52 SL:251
C7A8  AD 02 20  LDA $2002 = FF                  A:00 X:FF Y:00 P:26 SP:FF CYC: 61 SL:251
C7AB  29 80     AND #$80                        A:10 X:FF Y:00 P:24 SP:FF CYC: 73 SL:251
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC: 79 SL:251
C7A8  AD 02 20  LDA $2002 = FF                  A:00 X:FF Y:00 P:26 SP:FF CYC: 88 SL:251
C7AB  29 80     AND #$80                        A:10 X:FF Y:00 P:24 SP:FF CYC:100 SL:251
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:106 SL:251
C7A8  AD 02 20  LDA $2002 = FF                  A:00 X:FF Y:00 P:26 SP:FF CYC:115 SL:251
C7AB  29 80     AND #$80                        A:10 X:FF Y:00 P:24 SP:FF CYC:127 SL:251
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:133 SL:251
C7A8  AD 02 20  LDA $2002 = FF                  A:00 X:FF Y:00 P:26 SP:FF CYC:142 SL:251
C7AB  29 80     AND #$80                        A:10 X:FF Y:00 P:24 SP:FF CYC:154 SL:251
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:160 SL:251
C7A8  AD 02 20  LDA $2002 = FF                  A:00 X:FF Y:00 P:26 SP:FF CYC:169 SL:251
C7AB  29 80     AND #$80                        A:10 X:FF Y:00 P:24 SP:FF CYC:181 SL:251
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:187 SL:251
C7A8  AD 02 20  LDA $2002 = FF                  A:00 X:FF Y:00 P:26 SP:FF CYC:196 SL:251
C7AB  29 80     AND #$80                        A:10 X:FF Y:00 P:24 SP:FF CYC:208 SL:251
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:214 SL:251
C7A8  AD 02 20  LDA $2002 = FF                  A:00 X:FF Y:00 P:26 SP:FF CYC:223 SL:251
C7AB  29 80     AND #$80                        A:10 X:FF Y:00 P:24 SP:FF CYC:235 SL:251
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:241 SL:251
C7A8  AD 02 20  LDA $2002 = FF                  A:00 X:FF Y:00 P:26 SP:FF CYC:250 SL:251
C7AB  29 80     AND #$80                        A:10 X:FF Y:00 P:24 SP:FF CYC:262 SL:251
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:268 SL:251
C7A8  AD 02 20  LDA $2002 = FF                  A:00 X:FF Y:00 P:26 SP:FF CYC:277 SL:251
C7AB  29 80     AND #$80                        A:10 X:FF Y:00 P:24 SP:FF CYC:289 SL:251
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:295 SL:251
C7A8  AD 02 20  LDA $2002 = FF                  A:00 X:FF Y:00 P:26 SP:FF CYC:304 SL:251
C7AB  29 80     AND #$80                        A:10 X:FF Y:00 P:24 SP:FF CYC:316 SL:251
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:322 SL:251
C7A8  AD 02 20  LDA $2002 = FF                  A:00 X:FF Y:00 P:26 SP:FF CYC:331 SL:251
C7AB  29 80     AND #$80                        A:10 X:FF Y:00 P:24 SP:FF CYC:  2 SL:252
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:  8 SL:252
C7A8  AD 02 20  LDA $2002 = FF                  A:00 X:FF Y:00 P:26 SP:FF CYC: 17 SL:252
C7AB  29 80     AND #$80                        A:10 X:FF Y:00 P:24 SP:FF CYC: 29 SL:252
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC: 35 SL:252
C7A8  AD 02 20  LDA $2002 = FF                  A:00 X:FF Y:00 P:26 SP:FF CYC: 44 SL:252
C7AB  29 80     AND #$80                        A:10 X:FF Y:00 P:24 SP:FF CYC: 56 SL:252
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC: 62 SL:252
C7A8  AD 02 20  LDA $2002 = FF                  A:00 X:FF Y:00 P:26 SP:FF CYC: 71 SL:252
C7AB  29 80     AND #$80                        A:10 X:FF Y:00 P:24 SP:FF CYC: 83 SL:252
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC: 89 SL:252
C7A8  AD 02 20  LDA $2002 = FF                  A:00 X:FF Y:00 P:26 SP:FF CYC: 98 SL:252
C7AB  29 80     AND #$80                        A:10 X:FF Y:00 P:24 SP:FF CYC:110 SL:252
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:116 SL:252
C7A8  AD 02 20  LDA $2002 = FF                  A:00 X:FF Y:00 P:26 SP:FF CYC:125 SL:252
C7AB  29 80     AND #$80                        A:10 X:FF Y:00 P:24 SP:FF CYC:137 SL:252
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:143 SL:252
C7A8  AD 02 20  LDA $2002 = FF                  A:00 X:FF Y:00 P:26 SP:FF CYC:152 SL:252
C7AB  29 80     AND #$80                        A:10 X:FF Y:00 P:24 SP:FF CYC:164 SL:252
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:170 SL:252
C7A8  AD 02 20  LDA $2002 = FF                  A:00 X:FF Y:00 P:26 SP:FF CYC:179 SL:252
C7AB  29 80     AND #$80                        A:10 X:FF Y:00 P:24 SP:FF CYC:191 SL:252
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:197 SL:252
C7A8  AD 02 20  LDA $2002 = FF                  A:00 X:FF Y:00 P:26 SP:FF CYC:206 SL:252
C7AB  29 80     AND #$80                        A:10 X:FF Y:00 P:24 SP:FF CYC:218 SL:252
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:224 SL:252
C7A8  AD 02 20  LDA $2002 = FF                  A:00 X:FF Y:00 P:26 SP:FF CYC:233 SL:252
C7AB  29 80     AND #$80                        A:10 X:FF Y:00 P:24 SP:FF CYC:245 SL:252
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:251 SL:252
C7A8  AD 02 20  LDA $2002 = FF                  A:00 X:FF Y:00 P:26 SP:FF CYC:260 SL:252
C7AB  29 80     AND #$80                        A:10 X:FF Y:00 P:24 SP:FF CYC:272 SL:252
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:278 SL:252
C7A8  AD 02 20  LDA $2002 = FF                  A:00 X:FF Y:00 P:26 SP:FF CYC:287 SL:252
C7AB  29 80     AND #$80                        A:10 X:FF Y:00 P:24 SP:FF CYC:299 SL:252
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:305 SL:252
C7A8  AD 02 20  LDA $2002 = FF                  A:00 X:FF Y:00 P:26 SP:FF CYC:314 SL:252
C7AB  29 80     AND #$80                        A:10 X:FF Y:00 P:24 SP:FF CYC:326 SL:252
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:332 SL:252
C7A8  AD 02 20  LDA $2002 = FF                  A:00 X:FF Y:00 P:26 SP:FF CYC:  0 SL:253
C7AB  29 80     AND #$80                        A:10 X:FF Y:00 P:24 SP:FF CYC: 12 SL:253
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC: 18 SL:253
C7A8  AD 02 20  LDA $2002 = FF                  A:00 X:FF Y:00 P:26 SP:FF CYC: 27 SL:253
C7AB  29 80     AND #$80                        A:10 X:FF Y:00 P:24 SP:FF CYC: 39 SL:253
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC: 45 SL:253
C7A8  AD 02 20  LDA $2002 = FF                  A:00 X:FF Y:00 P:26 SP:FF CYC: 54 SL:253
C7AB  29 80     AND #$80                        A:10 X:FF Y:00 P:24 SP:FF CYC: 66 SL:253
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC: 72 SL:253
C7A8  AD 02 20  LDA $2002 = FF                  A:00 X:FF Y:00 P:26 SP:FF CYC: 81 SL:253
C7AB  29 80     AND #$80                        A:10 X:FF Y:00 P:24 SP:FF CYC: 93 SL:253
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC: 99 SL:253
C7A8  AD 02 20  LDA $2002 = FF                  A:00 X:FF Y:00 P:26 SP:FF CYC:108 SL:253
C7AB  29 80     AND #$80                        A:10 X:FF Y:00 P:24 SP:FF CYC:120 SL:253
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:126 SL:253
C7A8  AD 02 20  LDA $2002 = FF                  A:00 X:FF Y:00 P:26 SP:FF CYC:135 SL:253
C7AB  29 80     AND #$80                        A:10 X:FF Y:00 P:24 SP:FF CYC:147 SL:253
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:153 SL:253
C7A8  AD 02 20  LDA $2002 = FF                  A:00 X:FF Y:00 P:26 SP:FF CYC:162 SL:253
C7AB  29 80     AND #$80                        A:10 X:FF Y:00 P:24 SP:FF CYC:174 SL:253
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:180 SL:253
C7A8  AD 02 20  LDA $2002 = FF                  A:00 X:FF Y:00 P:26 SP:FF CYC:189 SL:253
C7AB  29 80     AND #$80                        A:10 X:FF Y:00 P:24 SP:FF CYC:201 SL:253
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:207 SL:253
C7A8  AD 02 20  LDA $2002 = FF                  A:00 X:FF Y:00 P:26 SP:FF CYC:216 SL:253
C7AB  29 80     AND #$80                        A:10 X:FF Y:00 P:24 SP:FF CYC:228 SL:253
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:234 SL:253
C7A8  AD 02 20  LDA $2002 = FF                  A:00 X:FF Y:00 P:26 SP:FF CYC:243 SL:253
C7AB  29 80     AND #$80                        A:10 X:FF Y:00 P:24 SP:FF CYC:255 SL:253
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:261 SL:253
C7A8  AD 02 20  LDA $2002 = FF                  A:00 X:FF Y:00 P:26 SP:FF CYC:270 SL:253
C7AB  29 80     AND #$80                        A:10 X:FF Y:00 P:24 SP:FF CYC:282 SL:253
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:288 SL:253
C7A8  AD 02 20  LDA $2002 = FF                  A:00 X:FF Y:00 P:26 SP:FF CYC:297 SL:253
C7AB  29 80     AND #$80                        A:10 X:FF Y:00 P:24 SP:FF CYC:309 SL:253
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:315 SL:253
C7A8  AD 02 20  LDA $2002 = FF                  A:00 X:FF Y:00 P:26 SP:FF CYC:324 SL:253
C7AB  29 80     AND #$80                        A:10 X:FF Y:00 P:24 SP:FF CYC:336 SL:253
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:  1 SL:254
C7A8  AD 02 20  LDA $2002 = FF                  A:00 X:FF Y:00 P:26 SP:FF CYC: 10 SL:254
C7AB  29 80     AND #$80                        A:10 X:FF Y:00 P:24 SP:FF CYC: 22 SL:254
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC: 28 SL:254
C7A8  AD 02 20  LDA $2002 = FF                  A:00 X:FF Y:00 P:26 SP:FF CYC: 37 SL:254
C7AB  29 80     AND #$80                        A:10 X:FF Y:00 P:24 SP:FF CYC: 49 SL:254
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC: 55 SL:254
C7A8  AD 02 20  LDA $2002 = FF                  A:00 X:FF Y:00 P:26 SP:FF CYC: 64 SL:254
C7AB  29 80     AND #$80                        A:10 X:FF Y:00 P:24 SP:FF CYC: 76 SL:254
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC: 82 SL:254
C7A8  AD 02 20  LDA $2002 = FF                  A:00 X:FF Y:00 P:26 SP:FF CYC: 91 SL:254
C7AB  29 80     AND #$80                        A:10 X:FF Y:00 P:24 SP:FF CYC:103 SL:254
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:109 SL:254
C7A8  AD 02 20  LDA $2002 = FF                  A:00 X:FF Y:00 P:26 SP:FF CYC:118 SL:254
